date,RETAIL_4H_SUM,RETAIL_4G_SUM,RETAIL_4J_SUM,RETAIL_4I_SUM,RETAIL_4Z_SUM,RETAIL_4L_SUM,RETAIL_4A_SUM,SERVICES_6Z_SUM,SERVICES_6E_SUM,SERVICES_6F_SUM,SERVICES_6C_SUM,SERVICES_6D_SUM,SERVICES_6A_SUM,SERVICES_6B_SUM,TPLUSE_2B_SUM,TPLUSE_2D_SUM,TPLUSE_2A_SUM,TPLUSE_2C_SUM,TPLUSE_2E_SUM,TPLUSE_2Z_SUM,CASH_MI_SUM,CASH_8B_SUM,RETAIL_4K_SUM,RETAIL_4C_SUM,RETAIL_4B_SUM,RETAIL_4F_SUM,RETAIL_4E_SUM,RETAIL_4D_SUM
2018-10-26,189783878.3,9184964.77,15913987.15,30350879.92,46307977.19,8504237.35,7328214.5,132536473.2,252267514.3,999475.91,17665779.18,108958046.2,67210638.77,13074976.23,4034370.73,46941449.13,4363993,15202796.93,27407266.25,5119106.99,94262265.84,5236734.52,36472160.41,43269957.09,1851945.7,40527984.15,14905244.48,19826201.43
2018-10-27,173180279.7,6730136.92,14047772.45,13604488.17,35287308.32,9250984.25,2270213.04,34630127.98,8380891.66,439229.64,6290200.07,126104583.7,14896341.43,10607424.81,1804659.1,47800022.59,3004052.3,11838840.97,7936268.88,37871610.73,74225388.98,3329962.08,21656945.28,48249287.48,1630160.65,31557175.84,14665634.61,8438177.49
2018-10-28,36161626.71,3033777.59,6472576.66,2108534.83,9718015.17,4087881.18,3356805.6,39959212.66,49019329.35,32990.6,3704147.25,35963673.32,2749583.26,7737188.56,672206.94,42485421.33,2780806.82,10157061.5,3163256.33,2457453.49,32760644.3,27788269.18,7161785.45,24534805.58,327905.09,34264825.72,8333658.69,3113058.76
2018-10-29,95179981.94,13260797.09,17644727.49,22275825.41,47946478.63,7674868.43,4502776.06,153301059.3,187341483,1262173.83,27275801.75,148655365.4,190828526.4,12327321.23,5399271.38,36206390.83,2416133.57,13230166.97,25927928.13,5753114.88,297666355.5,4811129.29,35147640.38,46533158.13,608336.34,42393447.34,17307734.84,18116603.62
2018-10-31,266356869.3,13356891.62,55666977.73,31087655.15,77096634.38,20320752.42,10194578.76,192074950,305931085.9,1660185.4,34009794.68,246790579.4,72838642.15,33127628.94,6325479.23,103573481.8,7051301.07,20841876.38,37076016.39,14658414.32,235856821.7,8261801.94,67273015.73,147274784.4,2062899.26,75906312.95,34741346.56,29390430.07
2018-11-01,153437425.4,5887783.08,18630790.16,22741146.97,41245601.93,7456365.21,6742941.76,131681149.6,123654244.2,1153879.28,18337379.55,85660223.3,33963629.22,12234508.56,5071228.46,41795959.37,4696791.03,14429384.2,28923409.77,6513772.86,127843968.8,4067688.19,59428995.29,39100178.67,1216137.7,42096188.94,16418150.05,26081399.34
2018-11-02,192820100,7381932.65,17063863.03,21272098.56,41448457.14,8045444.25,6897310.32,129389247.3,38042782.51,1170103.47,20249465,33435808.74,30584551.74,23788701.63,5378693.56,49889803.89,2834675.42,17357494.34,26905813.04,11873729.7,88980564.17,5035607.26,34801903.14,40046521.92,1633958.21,41843430.3,16959899.68,14194145.91
2018-11-04,219601228.1,8187724.15,21186566.74,16497575.75,42662603.37,12783501.94,5559995.18,68975456.39,12138520.86,407177.47,13655597.52,80929794.8,17623249.56,18251090.13,3576201.03,92196988.94,4580723.11,23235570.68,11459758.92,6258779.51,107252172.8,9704323.2,29059268.16,62650439.43,2082982.54,68642096.12,26369270.68,11719961.41
2018-11-05,102671453.8,7283260.88,21655190.42,22828467.57,45620228.5,8240147.75,5011098.17,149378858.5,48809741.72,1287913.13,24016461.83,60169991.74,77639244.54,13118316.82,7668634.64,36043947.06,3511760.24,13977864.91,32699033.58,6682165.47,88778542.82,6790921.35,39708099.18,43639421.11,622235.91,45820163.04,17995812.18,20932220.32
2018-11-06,117781309.2,6483619.99,18828666.49,23063293.2,39431690.41,7599847.51,5762849.8,142847265.3,38940453.96,1482805.35,23413025.42,71943345.53,33808752.83,12161008.45,7211435.52,36231122.89,4306984.84,10086717,29786999.47,5319671.22,75580036.36,5213604.1,35973434.12,47179510.27,673834.88,38192330.62,16379120.18,18638935.59
2018-11-07,139127516.7,6421000.99,17215519.7,21399287.04,39089822.87,7627963.86,7192707.39,134114619.8,34005223.15,1419953.01,19325198.35,98132124.11,34654886.68,11846636.34,6031911.39,38889121.47,4281235.26,9702678.93,28359376.76,5443307.3,81889104.64,6154355.88,32085667.36,51076616.72,954061.43,39321639,16048605.45,17747783.73
2018-11-08,160958115,8589056.45,17990985.06,22115840.26,41414280.46,8058100.74,7486901.65,124085297.8,33819465.89,1245146.46,19190025.84,52496692.98,98259770.36,11495692.8,3950408.07,40489830.07,4075998.26,11716956.86,27808515.43,6342625.54,83086883.69,4836846.47,37375583.98,57271048.12,1338443.1,39042375.35,15966066.48,17334549.54
2018-11-09,192315417.3,9913629.73,16761094.23,22173752.1,44783663.58,8960323.26,8625584.51,136734878.2,31711691.91,1323874.64,14192002.76,33018735.23,31159085.65,12110737.16,3463759.95,49672185.39,3980760.79,15765649.04,29075769.29,4807962.59,88711986.01,5246676.64,39346871.92,58581867.19,1028841.26,40445394.26,16113721.67,17425367.93
2018-11-10,172977950.4,5112122.08,14385626.87,13336023.51,31202201.64,9116460.17,2358538.43,42261390.42,7070785.33,405776.98,6955284.11,22562265.96,13941097.04,7462236.13,1546662.76,47542803.11,2617831.89,11009709.23,8421206.5,3242023.84,75311765.5,3777915.43,22750847.49,52496278.96,2230048.69,18494082.38,14847552.88,8507465.7
2018-11-11,38718286.34,5062350.36,8333073.75,2264432.11,12519195.85,5030579.9,2458389.54,37553034,6066721.99,69642.91,6181303.86,77903823.04,2593554.44,10059102.02,656625.79,42201009.19,2249546.43,9018212.22,4600145.74,2399800.02,37234744.05,4067881.35,8515799.49,32185089.22,319515.11,46261901.03,9498007.72,3902202.35
2018-11-12,107824739.4,7805222.14,20882119.89,22800268.07,52181260.16,8881402.2,5509270.21,246749794.6,53686465.71,1558050.48,30922209.61,130828229.7,36242667.37,15576942.46,7984660.71,37231483.6,3419061.79,11871808.9,32116155.52,6460273.06,139094881.9,9496947.03,49007756.17,59050055.36,601286.25,44916045.35,19253688,24577056.36
2018-11-13,118656850,7450272.43,18027091.2,21787733.49,44471949.08,8189703.76,6142099.08,183874688.3,46556355.7,2128925.74,21564619.8,67706798,34127147.31,11396045.92,3864932.39,37881046.97,4530389.61,9708161.7,31015942.4,5290599.77,75581732.37,6742281.92,35029736.11,51132664.45,715502.41,39604934.65,17694674.27,20116347.55
2018-11-14,148466163.4,7043081.23,20584625.36,28785138.65,47917192.6,9364447.73,6489362.39,250279530.8,53784892.52,2037951.26,26778831.34,54719027.9,37784361.31,11689311.39,4703358.04,45776342.72,5082333.27,8814682.77,31025875.41,5123039.62,96291792.21,7935846.18,43743663.45,55805177.2,884600.71,44461740.71,18350005.9,23438435.65
2018-11-15,163169731.2,6490920.29,16259422.29,22436913.08,44940381.36,7950881.86,7644600.42,333495867.6,52941369.8,1312209.49,22926723.74,50752673.42,30005185.91,11006667.3,4390190.43,39557790.49,3656488.81,10838487.23,23961410.8,7412363.4,87683297.67,5423499.42,50579586.61,51706654.97,1275992.8,38973324.84,15536900.52,20248661.89
2018-11-16,196460862.1,6261922.83,15041601.15,13886975.12,38493163.9,7544595.5,8618539.37,181303050.6,75726515.36,1009271.3,17621733.58,83311354.21,24983137.12,12604015.1,5847370.02,44631753.88,2781890.3,14686337.55,28673608.21,5127107.9,80887222.46,7301940.81,31365681.02,52740140,1678330.96,37639418.69,16768635.12,13357315.46
2018-11-18,219302550.3,8031863.38,24310008.47,15815742.69,43337066.13,15382747.12,4769648.05,122548452.2,14607019.95,504183.23,11797384.02,134824429.8,16289582.51,17476659.76,2090781.4,90667390.8,4929299.96,20668092.88,13272964.45,5659370.04,108139215,9215161.73,30226566.44,89459938.88,1945258.83,64916299.89,25086092.38,12668238.06
2018-11-19,110368352.5,8523190.94,24182818.78,30993511.11,55972361.78,10429959.32,5050188.5,434473257,63900587.67,1976455.26,33417146.48,65950671.03,46771847.2,15214005.82,5947629.25,43493784.34,4474549.35,11750442.64,42285254.73,5649179.61,94695496.96,7325640.71,46763610.65,61059235.05,535195.17,46899679.53,19752184.6,26573511.23
2018-11-20,104017662.2,6994735.86,16279247.51,12289625.29,31841689.91,6494269.72,5992468.99,238319144.3,43888613.24,1052911.91,14838020.38,59348983.24,25703766.36,11489810.13,3222158.27,32906846.51,2799590.59,8409184.64,25968845.81,4124555.22,58230846.77,4135696.55,28936016.84,48621825.42,707593.11,35211538.53,27410328.75,13028165.76
2018-11-21,137834004.2,8419999.06,19049293.78,21908068.18,47373538.66,8478125.35,6349918.42,261253045.2,84795530.65,1450957.76,26844160.33,104703421.1,32167988.51,13349375.4,4200492.59,41239163.45,3917290.66,8552960.36,31323034.64,33299216.13,88924407.15,9489116.91,41962502.91,59438551.85,943803.33,42378431.98,29970841.78,21332879.12
2018-11-22,167277072.2,8572332.01,21344986.61,21652102.18,46421715.49,9197869.85,7926142.55,184688352.6,166802504.7,1227679.98,19221268.56,85851300.88,35479422.78,11465062.62,3795861.61,42140631.18,3727280.03,9398009.49,30228317.86,4828856.2,88299020.26,5746538.19,47966601.82,67170493.64,1347079.37,39978630.59,29071762.07,24513237.28
2018-11-23,200915148.1,11076786.11,22599796.61,22433520.43,50457103.58,11246243.6,7726720.17,168587670.3,155220094.9,1383488.09,18726779.62,70568866.42,31474574.4,12514847.27,3232867.67,51309156.45,3734823.56,14120853.29,29692530.71,5213123.27,102497223.1,5428393.01,48847296.91,82863664.11,1292743.54,40184800.94,16245769.36,20302521.2
2018-11-24,168742095.7,9008949.92,23049096.97,12673813.63,38273426.68,13531668.77,2200087.95,37302634.21,14053262.75,381719.45,6920157.29,31303124.68,15444281.66,8593701.19,1599298.46,45515936.74,2944069.39,9875544.03,7854311.37,3200831.89,84855309.05,3975052.33,41101521.01,93318078.71,1732091.85,20165495.33,13982001.18,11495758.67
2018-11-25,39484771.88,12081750.32,13741341.48,2367020.97,17903933,7978764.3,3050729.66,20665365.18,10976113.44,42536.4,3262010.42,50631002.9,3751472.51,10795675.67,579172.38,40686204.27,2522536.66,8591686.44,4664279.91,2352194.02,43444411.43,4241507.08,17540220.34,55215030.9,307949.52,41974012.21,9545955.23,6857786.24
2018-11-26,97859939.28,11028888.04,23532125.77,21469645.53,48614224.44,9195035.85,5314037.67,173380948.7,80001434.22,1253161.41,20852751.57,129400160.6,37677978.97,14277077.54,5213410.37,35266317.12,4462893.08,10236128.54,30587959.51,5005549.24,73672468.96,29675343.31,56485131.77,61613190.4,541024.41,40177600.33,16672008.91,21963294.28
2018-11-27,111213536.7,15516569.36,22272023.44,28183427.9,50403186.66,8424306.91,5641852.87,159597321,353579778.5,1269182.29,26389786.11,174956380.8,33648566.83,12558310.03,3332935.51,36739227.2,4704343.65,8163588.25,29167405.86,40307496.3,223247347.7,4372786.78,43218864.44,56186624.51,695329.69,32618905.43,15226984.53,17897003.06
2018-11-28,132499279,9065776.63,19177413.55,20622024.25,44731916.21,8313951.18,6114673.19,217229262.1,190143655.5,1323240.75,21360814.54,209446258.2,242887129.5,12034370.99,4403023.14,40083762.57,4795107.87,8060521.13,29279598.71,10205048.28,140137738.3,5273882,71003429.83,46142129.92,920835.34,43437168.49,14726079.73,36144018.86
2018-11-29,177452942,10477959.66,22433366.21,30211249.2,53020286.33,9377249.68,7628053.86,229221267.7,273239855.2,1539265.45,17290206.11,98839493.71,37446915.44,18962297.11,4349521.46,47533642.14,6101527.38,8506391.86,29631049.52,5432715.47,222705788.8,6229244.21,67420866,47196944.65,1347523.35,43694545.64,16646468.17,23595593.15
2018-11-30,184858243.1,5553765.03,14719234.91,11897501.92,33627495.55,6775485.56,8298418.81,117820059.4,36742469.89,825958.86,10743342.81,37287326.3,21963916.14,11592794.99,3427872.72,43130136.83,2615509.1,12761076.33,26488946.28,4627836.61,67930187.47,3024285.32,31760694.27,38387777.22,1520470,32221439.45,13882613.97,10612171.96
2018-12-01,170862305.5,4073341.84,14708279.04,12188627.57,32352472.09,8530763.6,2000503.64,41052276.51,24039536.05,421320.55,4881222.04,36564950.02,13637322.06,7641820.86,2239530.65,47858147.34,2380966.34,10187901.85,7653991.34,4456156.18,69549202.78,3401458.69,21318228.82,40390254.46,1543751.62,20634166.75,14261157.73,7573186.86
2018-12-02,37953294.38,4450404.45,7992495.61,2239708.06,11438438.35,4607458.65,2565969.41,30953069.84,7554384.62,72897.2,5333843.93,13306366.56,2544600.24,13780913.32,1253301.4,38691666.48,1959182.36,8124223.26,3914472.4,7719064.57,32945932.71,3046757.57,9828635.01,22922538.18,305891.19,33705146.43,8357780.71,3425548.32
2018-12-03,115801351.5,9516034,19062314.98,19640325.76,45377631.13,9508148.6,4949208.93,171891295.6,42654231.95,1451725.51,19568451.86,84519999.16,31305995.42,19915852.98,7754427.58,36509516.77,3201621.07,9238009.29,30296075.26,7662807.74,75037007.87,7715628.88,39953371.66,42434137.52,655336.44,46892825.03,16710129.21,18847675.23
2018-12-04,122562609.5,6675200.53,17863850.18,22333492.72,43097539.63,8503498.72,2978257.52,135340852.6,41446108.65,1292116.85,15681229.06,58120151.42,72656578.27,12130134.33,5181277.44,37040519.38,3949789.26,8591159.89,29967099.08,6103932.96,73062200.61,6308149.9,38330366.23,44636849.57,773087.07,41585233.48,16127508.94,20609357.6
2018-12-05,133475134.5,6249747.42,19476378.7,20320545.78,44356052.19,9676122.34,2517184.12,120650344.5,37755742.88,1311543.34,13330605.76,44582571.42,30087931.41,11868344.27,4839484.68,43720625.27,3891273.32,10816977.68,27599567.97,5132710.73,73383204.79,6466002.6,37424422.99,51711507.35,968973.84,42501259.81,16408411.59,16690878.77
2018-12-06,155251141.9,6991339.41,18921197.18,19916784.66,42460206.07,9041252.2,2340832.28,119826560,37612360.82,1110128.18,12362800.16,43709174.63,29657116.33,12268119.28,7393361.8,45332908.63,3444418.24,9977187.94,25344861.59,5140641.77,86963504.42,4444786.57,39316004.43,52717991.96,1297736.08,37957189.48,15562470.48,20751202.12
2018-12-07,180403122.4,6034334.88,16381052.91,19783852.55,36713578.96,8540454.71,2672264.45,101891211.2,38342435.74,1709461.99,11141982.22,95699159.95,89204640.34,10557842.11,3521422.93,46803918.21,3613156.57,17072404.24,23821052.43,6507141.06,78402558.48,4677722.76,31400542.67,48009273.42,1546330.27,35604466.34,12934805.35,13346235.88
2018-12-09,212408602.1,7341672.79,21373891.61,20872339.2,46687844.12,14111205.54,6668948.42,73578056.02,21575174,1185235.95,7882053.57,31080815.48,22220905.05,17590388.37,2524703.96,81534268.99,5153973.4,21408831.97,12087297.97,5971844.86,100744191.5,7409121.13,30485136.32,72002571.73,1828747.18,58740146.66,21770575.66,14123053.58
2018-12-10,88978103.95,5586236.78,16435737.32,11971854.77,32715636.92,7817847.71,4646775.66,91908229.04,30737007.6,761921.21,12664263.14,72674172.74,21892021.63,11817975.38,3799226.87,35388543.96,2243890.71,10252561.58,24120564.18,5066067.2,54840127.36,3902552.67,30282165.52,52756827.15,602642.48,32721308.98,15779882.13,13379055.6
2018-12-11,131326504.1,7570171.27,21431817.96,22471660.8,48214567.76,9154520.89,19811490.64,193461832.2,52062979.57,1570019.12,21237666.22,83197006.47,36529108.14,15197569.88,7978737.68,43218148.92,3524214.45,7940257.09,30560295.27,6514770.07,82294260.21,7729398.89,41790032.34,62346988.77,742452.58,38580713.1,19021378.87,18885548.28
2018-12-12,141695178,6920828.44,19343178.53,22770959.55,46285102.88,8276234.17,6784084.81,161245399.6,55546110.22,1267306.75,22782302.53,95823518.83,32659373.17,10975385.14,3857226.76,40244305.5,3972151.84,7042446.7,31394695.54,5392919.02,136287863.9,8834736.05,38677237.38,52516439.29,902537.05,40852231.93,18739499.27,18504478.76
2018-12-13,164488110.6,5997517.6,19198895.66,21948052.95,43948153.63,7303001.75,7876883.84,142576057.8,58409065.08,1239567.22,15480542.93,56672412.53,31508759.07,9928783.04,3618620.27,39753132.39,4889041.73,8386479.82,28678709.25,5149296.51,76832068.44,6839247.26,40660978.54,50924790.14,1272097.69,36161026.63,17036276.65,18593318.39
2018-12-14,207055063,6407777.75,19293333.97,24492930.32,46889936.27,8818253.35,8771834.18,165754962.7,46131766.12,1270293.71,18081167.2,51609838.75,32805313.69,10482179.71,4361276.92,52886988.87,5328188.96,13361372.39,29187027.92,5654487.16,95176321.6,7942226.3,52623832.63,55701297.33,1586392.48,39797576.28,17735282.38,21176120.71
2018-12-16,207016022.1,6891359.25,24471617.14,14169309.93,41640218.54,13512949.57,4577419.32,71678552.57,14182536.99,298006.98,14527346.75,53132172.43,14048089.94,15140332.6,2459276.76,91951997.03,3999615.59,18823187.25,12496934.13,5745024.74,96428884.06,7549427.31,28967684.11,75411616.19,1864504.36,59204513.32,24487886.45,11315976.94
2018-12-17,103941044.9,7385313.59,22645067.67,24059318.95,50203635.97,8644680,5005669.92,400323916.3,141797238.6,1438687.99,38285488.3,112267866.6,35807935.19,13140036.26,7260225.98,36660110.26,3138976.29,10550313.11,30550116.02,5547185.56,78712745.15,9308630.55,46902267.61,49744864.42,577156.92,40401394.61,18835435.65,23723035.27
2018-12-18,120479257.4,7296339.15,20330731.28,23331200.31,44181342.72,7953706.94,6011081.32,161244062.9,65722172.11,1311916.65,19105191.03,121666747.8,40530786.58,13984177.59,3570133.24,38355698.69,4318473.17,8102974.41,32856883.15,4694887.5,73017891.55,6668805.55,40112199.8,47985708.3,757458.59,37410765.71,17382114.43,22077776.45
2018-12-19,153785497.3,7806017.44,23954374.5,33184751.14,47375653.19,9826209.88,6382410.55,171242404.1,88575127.31,1750400.24,27247543.65,53299092.35,40166814.15,12295243.59,4235090.09,46440944.96,6090983.36,8159276.07,31489894.52,8250914.37,98245423.02,8842983.44,45560891.2,55008817.29,978053.83,41662576.28,19507882.2,25502252.26
2018-12-20,155242667.7,5661770.19,15900729.68,12736680.39,33899601.77,6725796.5,7695833.16,124999540.3,81901405.63,982575.38,11588912.83,59350012.3,24191968.27,9069693.14,2809725.23,35244809.22,3013062.02,7639035.27,28022163.77,4814953.17,59363002.31,3754868.67,28482598.94,44733078.88,1371766.03,31912665.77,14957141.11,11871921.26
2018-12-21,200654434.7,6929482.3,18173293.22,24468641.34,46527478.14,8951833.87,7961500.08,198360666,80015473.78,1538114.49,26590143.84,106914566.7,29813154.85,11736260.22,4701528.36,50062309.26,4072904.45,14356728.75,31075224.35,33980728.74,87940164.64,7391561.17,38644789.2,54767037.67,1553721.68,37628338.55,16029285.12,16030944.9
2018-12-23,211457445.2,7728898.39,26993164,17302208.39,44616812.64,14503279.29,5286422.67,61076856.82,18566182.16,321806.12,6766121.45,56887793.4,15629657.46,15499184.2,2873895.96,94853338.59,4951058.62,20406235.09,12292533.19,6242585.1,98909716.58,8389678.96,32592910.66,79237948.48,1930176.61,61769150.19,24584399.87,11319316.05
2018-12-24,98845726.39,6676755.3,22996181.9,22827135.44,45738728.68,9145776.2,3978378.38,201083764.7,73870030.57,1276253.92,20704124.63,104854530.9,33176598.27,11581013.62,5104834.39,39575408.36,3587834.35,10958832.85,32850919.3,5889366.83,79330497.45,5816437.24,40517333.94,51306139.12,578019.78,37869990.64,18296651.12,18592990.13
2018-12-25,128612188.8,6767406.04,21292449.08,22733777.67,44252527.78,8838706.25,6669988.94,121802018.6,311536291.2,1537624.5,13466827.86,207290643.9,33348908.25,10462116.01,3557512.33,41856429.84,4375321.08,9310207.01,30825881.33,5677217.99,71490398.04,4934202.23,48262202.49,51011786.52,746167.54,36974659.12,17523903.55,27832801.87
2018-12-26,142572438.3,8893792.08,22149272.86,22375610.18,45487121.79,8430767.8,6807081.57,148123650.3,90224539.86,1132379.78,14443771.17,59654839.2,30911535.2,12227664.8,3772004.94,45483343.34,4168134.54,11033724.75,28309605.46,5890955.95,82902598.47,31434885.29,40809575.52,50882094.62,994741.66,36264936.3,16987995.16,19592600.38
2018-12-27,176050767.7,16380663.51,22395224.43,30802899.87,53854563.37,8650291,7812561.93,162358915.2,340273924.1,1308445.15,15439872.74,186566130.3,193801381.8,12548422.36,3886183.11,45473492.67,4726095.55,11794572.7,27600475.56,41904989.86,217924831.9,4619397.74,38521135.74,51008990.32,1514965.12,37308967.02,15933472.82,16616895.05
2018-12-28,198847568.5,7345471.24,23865535.22,22398273.29,46868250.62,8329854.62,8384736.23,149908771,217317229.6,1038932.57,17114060.97,70598975.82,51902223.5,11982816.99,3641959.72,50339687.95,4080574.05,15759956.69,29505998.78,11397688.34,228118783.4,5376964.91,42365631.24,46781998.13,1642173.43,35437332.28,14331972.7,19585767.32
2018-12-29,176947857.2,4880037.57,18258097.26,13074529.76,34724911.37,9248619.06,2045119.33,36539741.18,35664663.6,379937.48,3269142.93,40978970.12,13839789.02,8583613.11,1959398.49,49593889.8,2605238.31,13600917.82,8356969.09,3797878.84,64422383.31,3658617.15,23270494.25,47410938.97,1687131.15,29962855.01,15269381.28,8552691.38
2018-12-30,53135801.05,4815634.72,15330998.84,10323726.41,21734780.64,6321310.06,3656613.94,76792494.19,164607566.4,446909,5515698.24,61491719.61,9095833.32,10049144.31,1580606.57,47335042.51,1141087.49,11849785.21,6844049.23,3233955.18,97263062.12,4194993.6,24119671.62,31045880.37,472646.68,31946456.29,10690860.61,14853815.48
2018-12-31,98214929.89,9207504.15,22401486.98,13925093.09,40723098.68,7324395.06,3876799.57,117020278.5,71330551.26,792346.77,9981152.28,43085907.88,58297831.7,22220145.28,4672237.6,32439467.98,2562804.27,15570159.92,28223456.14,6806486.94,54144864.42,2730315.3,35449433.29,46967336.36,842766.95,29754532.37,17193868.63,13138995.72
2019-01-01,148129357,11542144.9,31567746.8,32548637.2,65414059.47,11239653.28,7370887.47,167244334.3,248275384.3,1793679.13,13060581.31,74995012.03,40411308.03,15279551.28,5194826.19,61628466.57,5956949.28,14916820.03,30067484.95,10243786.49,109848900.7,4585393.81,76909001.87,62511875.53,950638.66,39788833.58,20044255.92,31359444.44
2019-01-02,119062727.2,6297268.86,14511651.6,10878779.58,29461560.31,6576867.27,5382239.47,98401419.91,28669705.67,823225.15,11617417.28,36096452.35,20329643.49,22220539.51,4366181.24,39020475.61,2783437.46,11889164.08,24667477.2,14124485.42,48568814.71,4081616.99,24575972.19,40321313.4,892316.21,32839301.31,15218231.07,10190637.67
2019-01-03,168286889.8,8104383.67,18146269.49,22587614.66,42396512.71,7848833.71,7852973.63,149637225.8,46640476.38,1255553.34,13966230.68,60726836.04,32937739.2,12261255.56,8122565.09,44330912.51,3885147.82,12868998.52,32257081.33,6889958.81,69138381.6,7092956.19,34966248.64,45333679.16,1380097.85,38322886.56,16675872.81,16897830.77
2019-01-04,205000146.2,6795194.43,18208362.31,22391123.29,42938815.92,8243860.6,7602095.43,145836478.5,40536591.22,1378834.92,11716908.58,52848228.76,36496915.15,12925784.71,5393849.6,53539261.71,4225345.77,16281799.9,32226320.24,6968211.12,76833170.91,6612723.44,38098363.41,46778525.71,1597527.52,38795455.63,18014829.32,16799081.58
2019-01-06,207032236.7,7645129.12,21078467.96,15527213.48,40582826.45,13252011.57,5442153.55,76149936.57,10782535,448843.7,6841093.47,29169585.83,17043857.95,16514302.79,2718144.08,99042687.29,5426720.53,23016328.59,12956957.39,6507475.92,82299985.69,7441078.73,26202473.02,66285189.47,1338846.29,64111283.03,26391995.62,10984900.63
2019-01-07,95824487.52,6721105.35,16890702.16,20074534.88,39090677.96,6656189.74,5513787.46,171041355,38273298.81,1208560.5,15254848.41,93215423.46,74312823.29,11107787.5,8900753.56,34285396.8,3627192.13,11878042.18,29815698.38,6559550.05,62136859.91,4705071.93,38701998.82,36646540.5,1077125.4,34858486.16,16898754.95,16492949.49
2019-01-08,117921443.8,6783091.13,16732759.59,22109950.34,37969735.27,7083862.54,6209910.49,146506469,34258864.26,1250917.7,13647725.05,47572191.2,95825181.92,10999796.46,3979313.13,36950794.01,4258675.26,8521775.85,30232455.01,5835845.04,56672813.09,4734309.72,33090803.88,41521517.84,666851.73,35353745.68,17820046.87,16607165.01
2019-01-09,145083381.4,6612041.27,18267795.44,31794456.75,45499694.99,7925744.7,6438418.41,166070111.8,43140062.83,1791689.08,16984303.51,44237781.9,38565355.03,11198319.21,4120296.5,43676938.87,5218757.46,7343176.3,32044971.67,7986778.02,75155823.4,7105001.87,43584106.67,44770804.51,875948.27,38583788.51,17969227.73,19192410.78
2019-01-10,147840073.1,5179982.83,14824454.27,12289239.57,26711650.66,5407552.48,7712530.6,117228711.8,26536060.85,992237.31,10691344.37,64644014.29,21036105.6,9259965.79,3507680.12,33284982.73,2856345.71,6737449.38,25654781.26,5010690.03,45653603.82,2976470.3,26081524.89,35727756.98,1330569.23,30211483.22,14505187.59,9833366.07
2019-01-11,221833470.5,7892191.92,20012537.9,24326176.62,48599002.39,9447578.78,8037968.32,250369820.8,48494523.36,1309027.92,24549480.32,112835738.8,33878339.99,14182798.31,7880816.83,56300798.38,4289763.54,13566326.16,32815943.35,6742665.45,83614053.41,9864015.55,42700409.19,54346766.18,1737156.47,41576651.23,21386804.83,15813194.97
2019-01-13,222576688.8,7984190.91,23988194.76,17266689.72,48050856.47,14816592.45,5026046.5,96610499.91,12191552.41,337665.76,11791958.34,68318826.26,17419508.22,17131861.1,2589478.9,100699172.8,5687507.9,19513656.96,14168963.18,6517191.96,141863689.3,9239677.12,31098829.57,72642452.14,1870355.86,65653777.93,28744324.17,12072498.42
2019-01-14,118897399.7,8251997.75,24211076.24,31247728.17,50229536.89,8970945.22,6579243.85,336582689.4,68516475.13,1762433.5,22890831.05,68400407.39,45965056.5,13911667.01,7215487.57,42575229.56,4537336.13,9527707.72,36998223.71,6520157.98,73601825.27,8245730.09,48408680.3,48139712.41,586542.7,43386537.33,21943374.32,25512703.23
2019-01-15,122608862.8,6746714.05,17516500.84,23282448.38,42821552.29,7177030.37,6451509.18,286430578.9,53989161.73,1219866.43,19328484.43,49696654.57,35638421.66,11975660.13,4421796.14,36545295.74,4771026.44,7415689,31386784.89,6214687.7,63347023.37,6005641.08,49490299.47,43051122.29,747468.83,34956266.75,18670741.22,20774806.22
2019-01-16,147161447.5,6072912.66,16114754.55,14965283.35,35198366.73,6633988.84,7140323.62,348516205.9,76108430.73,1004142.28,14869525.18,53346973.57,25914986.17,14954321.33,5171166.07,36304253.77,1873000.27,8320984.4,33076963.08,5301617.2,54281481.78,8496154.77,31658613.25,43097061.63,1077473.12,34052036.95,18954233.81,12726297.04
2019-01-17,153158480.7,6459194.64,15390485.27,22255926.95,39315205.39,6481844.19,7462125.03,424862535,78611919.48,1269383.18,24655684.72,120571786.3,28692353.42,11613267.2,4623060.95,34598813.51,3112745.5,8102907.94,31126413.1,5319869.44,65367901.53,6372572.43,38509221.38,34655886.49,1110141.45,32223301.8,15686542.56,16951049.48
2019-01-18,212052016.1,6648003.38,17124571.66,23301103.65,45405938.54,8790655.19,7742809.19,277422339.6,47032517.72,1266465.83,15776117.17,92468705.82,37037330.32,12406974.99,3925778.85,52070322.7,6307308.95,13407670.14,32689297.68,5344048.69,75659855.37,5627335.24,37606191.19,47879484.17,1651078.74,38392466.08,18619026.75,14577567.17
2019-01-20,215802058.9,7666556.92,22005941.37,17684708.45,42085390.85,14426602.61,2381433.94,131214147.3,28342411.74,413430.94,6646229.13,65236752.44,16389260.1,16382274.41,2345286.44,97410572.46,5697591.45,19151685.22,14438082.71,6134552.22,80162047.71,7403220.44,29630099.99,66591001,1857086,60754061.94,26534295.38,10834252.27
